listing_id,id,date,reviewer_id,reviewer_name,comments
48867583,1358082220383876178,2025-02-16,326549250,Lauren,We had an incredible time staying here. The hotel was in a great location and the staff were super friendly. When we told the front desk that this was our first time traveling to Austin they gave us a list of all the places they recommended. We also got lucky and were able to check in early. The beds were extremely comfortable and the room was more spacious than expected. We had an amazing time and would stay here again when traveling to Austin.
1462311,841376119065175429,2023-03-06,28071554,Rachel,"Chris’s place was in the perfect location for this Austin first-timer - just off South Congress and South 1st, a scooter or Uber ride away from downtown. We went to the cafe at the corner the first two mornings we were there (amazing breakfast tacos and coffee) and Chris was full of recs for everything we needed. The house itself is awesome, super comfortable, cozy, and the goat and horses that came by were a bonus. Felt right at home. Would definitely stay here again!"
1880094,737018217169298163,2022-10-13,57296077,Georgia,"Lovely place! Really clean, had everything you need.<br/>Communication good and great area! Would definitely Recommend."
240541,674699993207064653,2022-07-19,71742743,Vanessa,"I would absolutely stay here again! Perfect location, never too far from a scooter rental, and very private. It gets a little warm in the evening, but that’s when I did my touring."
1462311,315408309,2018-08-28,174796053,Rachel,Chris’s place is my go to while I’m in Austin! Such a wonderful host! Highly recommend!
715767362823982179,1430600532479339972,2025-05-27,40451448,Kristhine,"Eric was a great host and had so many thoughtful touches to his home. Close to UT & downtown, with plenty of available parking options in front of the guest house. Would stay again in the future!"
15942648,725367793471821339,2022-09-27,247016240,Bart,Nice place in a quiet neighborhood.
202187,68793004,2016-04-06,41002229,Katherine,We spent two nights in Austin.  The cottage was private and comfortable and John was helpful. The location is terrific. We walked to the Capitol and the Driscoll Hotel. We also enjoyed watching their hens walking around. We would stay there again.
1462311,84503734,2016-07-07,46289964,Sharon,"The SoCo Cottage was comfortable and conveniently located.  The bed was quite comfortable and the place nicely equipped with everything we needed.  We enjoyed relaxing with our coffee in the morning and wine in the evenings.  There was a peaceful water fountain outside which could be one of the reasons we slept so well.  Chris is very knowledgeable about the area and restaurants.  We had some plans, but also went to a few of the restaurants that he suggested.  They were all within walking distance and excellent!  We are ""foodies"" so that is really saying a lot!  Chris was very accommodating and never more than a text or phone call away.  We had a car, so we didn't use any of the car services available but they did seem very popular in the area.  We enjoyed meeting his well behaved dogs which made us miss ours a little less! "
12308357,354368738,2018-12-01,10105611,Marina,This suite is gorgeous! A five star experience all the way around. You will be delighted with Bill's sense of style and amazing design touches that will make your stay so comfortable!
1880094,362927727,2018-12-27,31475770,Nancy,The apt was a pleasant place to stay. The bed was really comfortable.   We both slept well. We  stayed over  Christmas break and found the apt quiet for sleeping.  The kitchen had all we needed for cooking and the bathroom was very clean.  The apt has several windows so it is quite bright. Overall it was a very relaxing place to stay. <br/>It is also centrally located between the lake and the east side eateries.  We found everything we needed within walking distance. Of course several Uber and Lyft drivers cruise the area if you want to go farther afield.
5094445,44418404,2015-08-26,32924493,Jenna,"Great experience with the Hideaway! Directions on checking in/checking out and how to get in were very detailed and exact. Location was right on spot also! My favorite part was the home decor, comfort and private feeling of the Hideaway, and the cleanliness. Would highly recommend! "
12308357,1113151342708053489,2024-03-15,116311428,John,We were very impressed with our stay at Bill’s place. It was within walking distance to great restaurants and bars. We will definitely book with him again!
57187,481867649255529120,2021-10-26,58555347,Jhonny,"One of the coolest places I’ve ever stayed at, well worth the drive to a true Austin home."
5873238,1162423727704393488,2024-05-22,31907059,Paul,Unique charming casita in nice neighborhood. Ideal if renting a car in Austin.
949922,529021767466247543,2021-12-30,47466767,Mary,Great spot. Highly recommend.
48867583,1437816729596355296,2025-06-06,168761217,Jordan,We loved our stay! The room was very clean and the staff was great
1462311,468098178,2019-06-11,235564860,Stephanie,Chris’ place was absolutely amazing! It was the perfect distance from South Congress. Chris was so helpful in offering suggestions on things to do. His goats and dogs made our stay 100% better. The house is absolutely perfect. I will definitely stay here again next time I am in Austin!
202187,572256,2011-09-26,1181868,Clay & Deanna,"Great place and great location within walking distance of South Congress. After driving all over Austin, it was nice to park the car and walk to dinner and breakfast the next morning. John and his wife were perfect hosts. I'd recommend  highly. "
23468465,254938120,2018-04-18,182752414,Tom,Julie was a phenomenal host and I can’t recommend the house highly enough. The location was ideal for my first visit to Austin- slightly tucked away but within walking distance or a short drive from everything I wanted to see. Julie very kindly left us a bottle of wine and coffee.
57187,113966548,2016-11-14,54636838,Dorothy, I loved all the decorations outside area was beautiful it was fun having the cats around !
2528473,1445102112406304874,2025-06-16,452902912,Mick,"Second time staying here, great little spot especially if you enjoy animals, friendly cats, chickens etc…peaceful surroundings and a relaxing environment."
975691198395626815,1282024061544885021,2024-11-03,409093891,Andrew,House was very clean in a safe neighborhood. Close to the Mueller area with a lot of great restaurants.
15886011,744317118,2021-04-01,532227,Tatiana,Good location
44334720,1230586191213482995,2024-08-24,399403374,Yvette,it was a nice space in a  great location central to  a lot of attractions. It is a busy area and a lot of nightlife spots.
28379054,1273306889181195038,2024-10-22,36591976,Heidi,Had a great stay at Korynn’s to attend the F1 in Austin. The accommodation was just as described with incredibly comfortable beds and clean amenities. The neighbourhood was quiet and we utilised Ubers to get around town to the spots Korynn recommended. Definitely a great airbnb experience and can highly recommend Korynn as a host. <br/>Thanks for helping to  make our trip to Austin a memorable one.
53413902,1203704840915201024,2024-07-18,18114473,Scott,"Nice place, but it needs some lawn work to cut back on the inserts hanging around - inside and out.  Very good location.  Host shamelessly looks to nickel and dime you with early and late checkout fees, etc.  Specifically, within hours of moving out, a package arrived for us.  We told the cleaning crew we would swing by to get it in the afternoon.  When we did, it was gone, and in order to retrieve the package, we were told we had to open an account with a third-party website, pay an initiation fee, and another fee per package to ship.  Given that we're locals, we cut through the BS and picked up the package ourselves."
12308357,729704297467370452,2022-10-03,128569328,Charlene,"Great place to stay near Congress St. Bill was an awesome, friendly host. Would definitely stay here again!"
1013290700741752448,1234895169774893888,2024-08-30,22648332,Kyle,good place
7859914,482533081662357942,2021-10-27,92168430,Brittany,"This location is SO convenient! It’s literally 7 minutes to the airport. It was very easy to find, and I had no trouble at all with checking in or out. They were very easy to communicate with. I had everything I needed right there in the space. The sound machines were such a nice touch! What an absolutely great value!"
15942648,481832845162258741,2021-10-26,118214092,Kathy,We enjoyed our stay at Nancy And Vins place. They were extremely responsive to any questions and messages I sent. The location is perfect. We enjoyed being near local cafes to get coffee and breakfast each morning. As others have noted you do hear the outside noises and neighbors above but to us this is just what comes with staying in a city and didn't detract from our stay.
23468465,242615411,2018-03-12,41468816,Matthew,This is truly a little oasis. Amazing space which reflects Austin’s charm. Julie and Pete were welcoming and gracious hosts. They went above and beyond expectations and the little things made the stay that much more enjoyable. Will definitely return on my next trip.
28640193,531220867590115829,2022-01-02,6188243,Rachel,"I would highly recommend this place. It is thoughtfully designed, clean and the property is BEAUTIFUL."
17590487,512775865,2019-08-18,151303619,Erika,Place is very close to alot of bars and food places .
10042925,240374856,2018-03-04,102254606,Kathy,Enjoyed our stay.
23468465,1210919391774990184,2024-07-28,188749112,Alicia,"Absolutely adored this bnb! so cute and homey, super nice views their backyard is to die for and we all had an amazing time and hope to book again in the future!"
28640193,523437080,2019-09-03,86808894,Victoria,We loved staying in this quiet and artsy home during our Austin trip! Drew was a great host and we felt right at home with a thoughtful gift basket of goodies and rosé ciders for my birthday stay! We loved the cozy set up and the patio was very nice place to relax outside. We will definitely want to stay here again!
949922,1179796602967272197,2024-06-15,250673979,Emilee,Marcella’s place was the perfect weekend getaway! We loved our stay so much. Marcella was very friendly and communicative! Highly recommend!
5873238,290577428,2018-07-14,59376199,Stephanie,"The Casita was a great place for what my husband and I needed. It was clean, had all the basic necessities, and the check in/out process was easy and simple. No complaints."
19789358,1254431253460151933,2024-09-26,216657245,Kc,Conveniently close to the airport! Super clean. Friendly host and responsive. Thank you Juliet and Alfredo for a place to rest up before my flight. Would definitely book again. Also loved the motion lights. Felt safe!
349447,4356951,2013-04-30,4645792,Didier,"We had a great ""guest experience"" in Jason's Cabana!<br/>And, by the way, he's a nice guy!"
202187,931998370577524529,2023-07-09,75976724,Laura,"Charming little place! Great location, easy walk to great restaurants and establishments. It was perfect for our long weekend stay. The chickens were adorable. Will definitely be staying again when visiting Austin!"
7859914,1100095667660399829,2024-02-26,484659470,Daniela,"Loved it. Nice place, quiet and cute. had everything we needed it."
23038138,726145411055807788,2022-09-28,66902926,Islam,"It was great to stay at Brian’s place, everything was exactly as advertised! The cleanest Airbnb we ever stayed in and the place is much bigger than in photos. We also appreciated all the thoughtful gadgets like wireless charger, night lights and more, as well as helpful labeling for easier orientation around the place. We will definitely stay there again! Thank you Brian!"
51106805,533352638365672653,2022-01-05,346960509,Micah,Very neat and well kept.
1462311,1039256190113559513,2023-12-04,44609149,Kevin,"Chris is an incredible host and his place is truly a South Austin gem. Every detail is accounted for and I feel lucky I was able to book a stay here on my recent work trip. If you are looking for the Austin experience, this is it! Thank you, Chris!"
949922,610135416,2020-02-23,26215840,Jessica,"I loved the unique experience of staying in an old airstream! From the time we arrived little Reggie the cat was more than happy to escort us to our front door which was so cute! Loved the little mini neighborhood feel of the backyard - a little mercantile shop for treats during your stay, all of the other animals on site, and the strings of lights which guided your way home if you were coming home late from dinner or in town after sunset. Would highly recommend staying and would love to get the chance to meet Marcella next time. Her story and little family album in the AirBnB were the perfect touch."
12308357,85895582,2016-07-13,61241129,Jessica,My husband and I fell in love with Bill's Hideaway. It's magical. Please stay here...you won't regret it. Take a dip in the pool and relax in the amazing (wall jets!) shower. Totally blissful!
705858,625154986,2020-05-17,117295432,Laura,Bill’s place was awesome! The pool was great! We swam during the day and at night. It’s so pretty at night. It was such a lovely stay we definitely enjoyed it!
45221683,1342136001522041012,2025-01-25,395029371,Maria Victoria,"Great house and a great location! Loved the outdoor space and hot tub, perfect for the winter nights. Very clean and had everything we needed for the pets and kids :)"
1462311,67832788,2016-03-31,51849290,Erin,"My husband and I loved our experience at the cottage. The location is absolutely perfect, walking distance to so many great restaurants and shops.  Chris was a fantastic host too!  He gave us a quick tour around town upon our arrival and shared some really helpful recommendations for our stay. He was very easy to reach and checked in occasionally to see if we needed anything. We had a wonderful time in Austin!"
1462311,671909273,2020-10-06,17797016,Analily,"My boyfriend and I had the most amazing stay at Chris’s cottage! This was our first time visiting Austin and we couldn’t have chosen a better place to stay! First of all, the location is PERFECT. You can easily walk to downtown and not only that, but to get there, you walk down the coolest street full of boutiques, coffee shops, ice cream, and restaurants. The cottage is located in South Congress which is a neighborhood with a lot of character and charm and the weirdness you hope to find in Austin. Also, if you’re a Triple D fan, you have Home Slice, Inside Out, and Magnolia Bakery within a short walk! There is also a cupcake place around the corner that won Cupcake Wars. How cool is that? Secondly, the cottage is immaculate! It looks just like the pictures and you can tell a lot of thought went into decorating it. I can’t forget Pumpkin!! This little goat stole my heart! He is so precious!!!Finally, but most importantly, Chris is the friendliest host ever! He is very welcoming and will give you great recommendations! You can tell he loves Austin and wants you to have a great time! This place is a gem! You will love staying here!!"
19789358,456500239,2019-05-21,113743402,Sarah,Great place to stay if you have an early flight!
53413902,1018181344947380187,2023-11-05,62551477,Anna,"We had a great stay. The hosts were super communicative and helpful as we were preparing for our stay. The location was perfect for us — easy to walk to restaurants on Congress or First, and a short drive to downtown. The house was perfect for our family vacation, with a very nice layout including a main bedroom with a bit of separation from the rest of the rooms and a backyard and patio for kids to run around. All in all, it was perfect for our needs!"
686893963514622006,1303044410193864152,2024-12-02,489210921,Ethan,"The house is quite modern and homely. Gary is an awesome host and was very considerate of factors we had in play. We would definitely stay again and if we could rate 6 stars, we definitely would."
1462311,199210528,2017-10-01,66357336,Bethany,"We absolutely loved this place! As Austinites, we were looking for a place with Austin flair that would make us feel right at home on our wedding day/night. Chris' place did just that! From the rad location to the rustic, bright decor, his house completed our perfect day. He was so easy to work with and his communication was on point. We highly recommend a stay in his SoCo home! Thanks Chris!"
956708,300188681,2018-08-01,77364841,Addison,This apartment was very relaxing and quiet. The amenities were exactly what we needed for our extended stay and communication with the hosts was quick. The location is close to both I-35 and Loop 1 for quick access to downtown and other parts of Austin.
202187,48968479,2015-09-29,35804691,Michelle,"The booking process was super easy, and John was prompt in answering any questions.   The neighborhood was great with easy, walkable restaurants, shopping and nightlife.   The accommodations were super comfortable!   Would highly recommend this listing.  "
53861695,704305970138760628,2022-08-29,161296846,Ania,"This place was so cute and cozy. It’s not too far from the city, but far enough to be away if you want to be. It was clean and the washer/dryer was a huge plus!"
12309900,433460898,2019-04-06,247000773,Samantha,It was a great spot to stay in Austin!
733203,111282402,2016-10-30,80376435,Christine,A great space for a bachelorette party- cozy and clean- and close enough to Downtown. Justin & Becca were great hosts and were super responsive if we had questions.  
2528473,169739248,2017-07-13,117359081,Suzanne,"I was in the area for my daughter's softball tournament.  Marcella's cottage was perfect for me!  I was only there to sleep and shower, but I truly enjoyed my stay."
19179509,354379418,2018-12-01,83188446,Marcella & Jaymie,Sarah’s place provided such a safe and welcoming environment during our stay.  Her decor was on point and up to date.  Plenty of street parking and good communication responses via texting!  We’ll be sure to look her up when we’re ever in Austin again!;)
1880094,653643797271454788,2022-06-20,20696786,Frances,Super sweet family. Very welcoming and nice. Easy communication and great location. Had a awesome stay would definitely rebook. Thank you!
2528473,451323613,2019-05-11,59602135,Caroline,Beautiful gardens and an array of animals makes this place a charming stay! Cottage was very clean and comfortable with fabulous coffee and interesting decor. Marcella is a great communicator and a very welcoming host!  This is a great chill spot super-cool East Austin.
649514455439091082,1097885479104906198,2024-02-23,63245408,Christine,Very cute place to stay in Austin.
19789358,241542424,2018-03-09,113268007,Devin,"Juliet and her husband are very kind and hospitable. I came into town for a concert so I was not around very much, but I had my own wing of the house to myself (a bedroom and private bathroom). The house was very neat and nicely decorated, and their dog Mari was cute as a button (she wears a little barrette in her hair!). Juliet made me breakfast this morning, which was so nice to wake up to. I am very grateful for my time here and will keep them in mind if I come into town again."
23038138,526047781381458128,2021-12-26,423493903,Andrew,"Great place to stay, much bigger than in the pictures. Location is near downtown and not to far from the airport."
5094445,1131291260497762914,2024-04-09,3568775,David,"A really stellar place to escape to. Comfortable, peaceful, great location, with such good energy. Honestly, the perfect stay."
43547536,666351896,2020-09-20,331352991,Tyreshia,This was one of the best air bnb I have ever stayed at.. The house was nice and clean. The house was at a perfect location for everything we needed to do.
43547536,394198897727187162,2021-06-27,346535907,Amanda,Great hosts- very communicative and helpful! The house and location were even better than we had hoped for!
705858,730790371,2021-02-13,4760693,Ben,"We loved it here! Stylish and comfortable, such a good place to explore Austin from"
980415271840043569,1216101318470814429,2024-08-04,152832256,Gabe,We had a great experience! Crystal and Lee were very pleasant and communicative. The home is beautiful and has everything you need and more! Thanks again Crystal and Lee
240541,545540879,2019-10-12,155824424,Alan,"The location is really good, though it is small it’s just perfect for a weekend."
7859914,751005228,2021-04-22,22060053,Monica,Tiffany’s place was great! Josh was very accommodating and the communication was fast. Not to mention the place was perfect for all of our needs
240541,996393175049709408,2023-10-06,1447027,James,"Elizabeth was kind, courteous, and knowledgeable. Her communication was great. The place was great, and close to everything. It was quaint and comfortable."
949922,414093775,2019-02-18,13069200,Kathleen,"My boyfriend and I stayed here for a  long weekend, and we fell in love with the airstream and Marcella’s little slice of paradise in the backyard. We had the most relaxing day with the animals, lounging in the sun and getting tortas delivered from Austin Daily Press. Austin is a magical city to visit! We’d highly recommend Marcella’s place for single people or couples. I’m sure kids would love it there too <3"
240541,995725044131009424,2023-10-05,178310370,Yongbom,"This is a great place for a solo traveler to find quick rest, close to downtown Austin. The hotels there cost arms and legs. I loved its location and the sound of raindrops, which was relaxing."
57187,2808036,2012-11-05,3576076,Aaron,We came to Austin for Fun Fun Fun Fest.  This was a great place to stay. Everything was clean and quiet. I would happily stay here again in the future.
12308357,150992493,2017-05-10,110992963,Fran,Great location.  Beautifully appointed.  Leave your roller bags at home; lots of steps and cements squares that are not conducive to rolling suitcases.
18326728,911605993556464196,2023-06-11,486497041,Eloy,Actually had the pleasure of meeting JD. Great guy great place to stay if you have anything going on downtown Austin. Was the best 40th birthday for me.
5873238,52720959,2015-11-01,17467727,Annie,"Kudos to Chris. The Casita is a beautiful place to stay. The location is fantastic, including private parking, and the accommodations were perfect for our relaxing weekend getaway. With all of the rain during the weekend, it was a bonus to have a smart tv with ready access to movies and shows. One of our favorite amenities of the Casita is that it is walking distance of one of our favorite spots, Quacks. <br/>High marks for this gem!"
23412671,444934589996994544,2021-09-05,169670417,Ram,"Joyce is a great host. The townhouse was in great condition and plenty of space for the 2 of us. The location was great too, easy access to highways and a ton of restaurants nearby. Joyce gave us some great recommendations for tacos and we tried most of them.  We enjoyed our stay and will highly recommend staying at her place."
29302404,1260288801892148923,2024-10-04,79093013,Bronwen,Sean and Bronwyn made us feel right at home.  Their house is in a safe area and has restaurants within walking distance.  We loved the apartment and would definitely stay there if we visit Austin again. <br/>Thanks guys
573375410498974601,1170370965951741190,2024-06-02,120448499,Johanna,"We really enjoyed our stay! Great neighborhood, close to lots of restaurants, and places to go an explore. The house was cleaned and organized. Wilhelmina was very responsive."
15886011,632626279420190567,2022-05-22,227489682,Michael,Great experience and location
53949884,657256669876020074,2022-06-25,119638486,Jenessa,Place is super cute! It is comfortable and has lots of room. It is easy and safe to walk to downtown Austin from this location. We would stay here again for sure.
23468465,947877221889232847,2023-07-31,194115164,Jami,We loved this space and our one night get away was so fun!  Everything was clean and the cold plunge was a great addition!  The bed was comfortable!  Thank you!
949922,924752741348954258,2023-06-29,493982006,Matthew,Incredibly warm and welcoming experience!! Such a comfortable little space with great amenities and a fun shop with snacks and nicknacks. Being here felt like a little vacation in itself!!<br/>The pigs are so adorable and all the animals made us so happy during our stay. <br/>We would book here again in a heartbeat if the occasion ever arose!!
19789358,777612782510569913,2022-12-08,3086354,Joel,"We arrived on a late flight, just wanted to get some rest before a busy wedding weekend.  This place was perfect because of it's location next to the airport.  It was very quiet and peaceful.  Juliet also provided a nice breakfast so we got on the road early....well rested and well fed.  Thanks!"
349447,473860401981213654,2021-10-15,78136127,Marcia,"Eastside Cabana was the perfect location for our trip to Austin.  It was exactly as advertised and there was coffee within walking distance.  Clean, spacious and well equipped for cooking, comfortable bed and a nice closet to hang our clothes. Everything we wanted to see and do was about 10 minutes away by car. The neighborhood was quiet and safe to walk. Great stay…"
5094445,1045004035169128368,2023-12-12,308287936,Cody,One of the best spots in the Austin area that I have seen. Super friendly host! The view and pool amazing!!! Definitely be back next time if it’s available.
240541,61922775,2016-02-09,29760590,Aly,"We had a great time staying in the bird house! We unfortunately weren't able to meet Elizabeth but she gave great instructions for checking in, which came in very handy when our flight was delayed and we arrived very late. The house is exactly like the pictures, the bed was very comfortable, and the place was clean when we arrived.  The space heater came in handy as it got cold during the night. A perfect stay for 2, the bird house like many have said, was similar to camping with everything you'd need to be cozy and comfortable!  We would definitely stay again."
49384908,764412799,2021-05-30,401523063,Erubey,Very clean cozy house. Enjoyed my stay here!
12308357,152308644,2017-05-15,32280964,Anisha,Amazing amazing! Beautifully decorated and very nice small touches. 
1880094,746435112627691285,2022-10-26,31251668,Arthur,Great property in a centralized location.  Communication was excellent.  I highly recommend.
57187,763463745,2021-05-28,27177368,Natalie,Such a fun experience and a great location!
949922,751437862020622277,2022-11-02,205375420,Cheryl,"I had a great stay in the Airstream! The backyard and resident animals were awesome, I wish I had more time to get to know the piggies 🐽🐽💕. Excellent location and value. Thank you, Marcella!"
21148947,754110585,2021-05-02,163928176,Zachary,Really great house with a solid location. The host was super responsive. I highly recommend staying here.
17103933,717655210,2020-12-23,380353116,Charles,nice place to stay
240541,11730616,2014-04-13,10573065,Tammy,"""The Birdhouse"" is an adorable little place to call home for a few days! Loved the funky cool neighborhood... close to several cool markets, coffee shops, bars & restaurants and easy access to all the fun on 6th Street. Elizabeth was so nice! She was very responsive to anything I needed... a lovely host!"
19789358,425694345,2019-03-18,35308418,Jamie,"Juliet and Alfredo's room was great, just as described.  Mari, their dog, is extremely kind and absolutely adorable!  Comfy bed, very close to the airport for our super early flight the next morning.  Quick uber or lyft ride into downtown or pretty much anywhere you wanna go.  Enjoy!"
23038138,709101845,2020-11-15,139282498,Brittany,very spacious place and loved how close we were to everything!
949922,36257299,2015-06-27,24345405,Abbey,"Thank you for a great stay in Austin! Absolutely loved your airstream and fun farmyard! Thank you for the information books on Austin and things to do, it helped us get the most out of our stay. Hope to return one day. "
5094445,481139501159447253,2021-10-25,2169384,Chad,"The location is walkable to all of the things South Congress has to offer. Easy to commute everywhere else by bike, scooter, Uber. The pool is wonderful after a warm Austin day. Highly recommended."
4202378,347663255,2018-11-11,61896686,Royce,"100% recommend staying here if you’re in Austin for any length of time. Hosts are awesome, easy to reach, and the guest house is very comfortable. Had two other friends with me and the house was the perfect size for us."
23468465,741376350026091971,2022-10-19,22483269,Ashley,Fantastic stay! Centrally located and walkable.
5873238,1458810691863701830,2025-07-05,238132609,Sofia,"Our trip to Austin was great, especially because we had such a great host! Christopher’s place was the perfect place for a little weekend getaway. He was very responsive and kind, would definitely stay here again!"
5094445,647406239,2020-08-06,20568853,Elisabeth,"Was a great, short stay. Very relaxing to have the pool."
27927993,509523527,2019-08-14,2983238,Yashar,"Great place! Incredible interior design, super spacious and comfortable, close to downtown and very easy to communicate with the host."
810215293285236225,968230572294492214,2023-08-28,120621080,Bob,"Jason’s place was fantastic for our group of five. Extremely cozy, clean and very well equipped. Impressed with all of the nice touches that were made available at check in. Jason’s instructions were extremely clear, professional, and accurate. Great location, close to town. Absolutely A+ accommodations!"
1234844757874144349,1310353531087556112,2024-12-12,22423118,Serg,"Great location. Beautiful old house, very charming. Slept great! Jon from the property management company was quick to respond to my questions. The owner (who lives in the house behind this rental) was beyond helpful when I had an issue with the oven. She was kind enough to take my food and cook it as the oven in the rental was having issues. Will definitely stay again. Lovely house!"
240541,736797203,2021-03-06,29160894,Karen,Tidy and efficient little spot to spend the night! If you're looking for a launch pad with no frills this is it!
1330518768754362603,1393597135231418286,2025-04-06,296114733,Adrian,Good place for a night
44334720,806550694431609350,2023-01-17,7500005,Lisa,"This downtown location met all our needs with a balcony for morning coffee and workout to close proximity to the river, ACL and great restaurants. So many things in walking distance and to bus where we took advantage of a weekly bus pass. The pass got us to/from the airport, a visit to South Congress for shopping/music/food, The 04 Center for a show and to the Bullock Museum. We didn’t experience issues with construction noise, that others have mentioned. We did wish there was a cookie sheet or pizza pan or at least some aluminum foil for a frozen pizza on our one night in, otherwise the kitchen was functional. The TV in the bedroom worked but the TV in the living room wasn’t connected to internet so didn’t work for us to access our own viewing apps such as Netflix. We didn’t ask for assistance because we weren’t planning on much TV time anyway."
4202378,459725308,2019-05-27,43880155,Seema,Rosanna was an awesome host.  We arrived earlier then scheduled time but she had everything ready for us.  Room was neat and clean. She had juices and snacks for us.  The bathroom had a blow dryer and all the toiletries. We had 2 cars and there was room for both to park.  We had a good stay at her place. Strongly recommend her. Thanks Rosanna!
28379054,1457420612162026891,2025-07-03,394270526,Dora,Such a cute place for our family !
202187,490607620286818808,2021-11-07,205943531,Meg,Awesome place to stay!
349447,1258050656415676951,2024-10-01,66925622,Brandon,Exactly as described and just what we needed.
1161544231932530626,1474020256785099828,2025-07-26,506258448,Henry,Place was great very comfortable & clean definitely would come back & I recommend this to anybody else curious about the space
28640193,773998265680176965,2022-12-03,108449579,Giovanny,"Cozy, clean and what you would expect from tiny home."
1880094,579403596,2019-12-20,233756113,Fernando,The host are wonderful and super attentive to making the best experience for guest. Location wise super close to downtown and a couples minutes away from the south side.
7859914,1395798135389764624,2025-04-09,398801791,Riley,Great place
333815,4509314,2013-05-09,2188057,Antonin,"Awesome house in the best Austin neighbourhood, the massage chair changed my life ;-)<br/>Hanging out with Kim is  a part of the experience. "
28379054,753628699552471962,2022-11-05,129477950,Ariel,Korynn’s place was great for a quick trip to Austin. Very clean & comfortable spot in a safe & quiet neighborhood. A quick 10-20 min Uber to every where we wanted to go. Would definitely stay again!
739067217532838763,1004474859560442746,2023-10-17,302404332,Ivan,5-star stay. Great location. Nice house. Nice room.
23468465,788461750000178384,2022-12-23,62458211,Lulu,This place was such a cute and quirky home! The home decor and all the little touches were so my style. The location is perfect very close to everything. The only negative experience I had was the hot water running out. But I honestly think it was due to the ice storm that occurred during my stay. We accidentally lost the key during our Austin adventures and Julie was very quick to respond. I really appreciated that because it was 17° outside! 10 out of 10 would recommend!
28253030,563343188,2019-11-12,238385948,Gloria,Charming space in a beautiful home. Shawn and Saundra were super friendly and welcoming.  Great location close to downtown as well as east side restaurants and bars.
2528473,532405561,2019-09-19,22335695,Maddeysen,Marcella’s place was a quiet escape in Austin. We loved seeing the foliage and animals on our way to the cottage. Marcella was friendly and kind and had recommendations as it was our first time to the area.
10042925,236631372,2018-02-19,133449186,Wendy,"Absolutely beautiful house, with 3 very comfy bedrooms. The kitchen, living room and dining room were very nicely done. And loved the Keurig!"
44334720,393468036558665622,2021-06-26,17347745,Matthew,"Great location and set up to work remote, fast WiFi and quite."
949922,11644322,2014-04-10,11312108,Samantha,"So cute - pretty much exactly what the pictures show, and better. Stayed here with a friend, we were cozy despite the chilly nights. And we made friends with cats, chickens, dogs and a pig! It was a really nice spot to come back to and rest midday, as well. Pretty easy access from generally anywhere we were in Austin."
959328438288766178,1334250483713411229,2025-01-14,166438122,Lillian,"Robin‘s place is very clean, very comfortable, and very fresh. The location can’t be beat. I really liked that,  even though it was well decorated, there was plenty of room for us to put our things. Especially convenient where the cubbyholes in the bedrooms. Next time we come to Austin, we’ll try to get the same place!"
240541,257072355,2018-04-24,55098811,Liam,"Elizabeth's place was great! It was about a 40 minute walk.into Austin, near some.absolutely great food, and bars! <br/>The place itself is pretty good, it could do with a lick of paint here and there but is a great spot to put your head for a couple of nights!"
2528473,769931707,2021-06-13,118522745,Shelby,"Just as described. I wasn't able to see Daisy or Shiner. Maybe they were hiding from the heat! The cottage was perfect, though."
2528473,37307083,2015-07-06,19473214,Andrew,"Fun......Close to the City of Austin, TX and the Airport........Full of Life with Chickens, a Dog, a Pig, a Cat, and their Lovely Children. The Essence of Austin, TX was shown in both the Garden Cottage and within the Hosts."
705858,458613335498191760,2021-09-24,81204,Ruby,"Absolutely loved my stay here. The salt water pool was relaxing, the bed was comfortable, with restaurants and bars just a short walk away. Looking forward to coming back next time."
44334720,595613807071743532,2022-04-01,34863207,Danny,Great location! Loved the vibe. Enjoyed walking around to coffee shops and restaurants nearby
44334720,901521477245994876,2023-05-28,39851348,Valeria,"This apartment was very well decorated, spacious, and clean. Also in great location. We had a lovely stay aside from the expensive late checkout fee. They were very neglectful to allow a free late checkout even though there was no guest coming in that day."
1462311,240647958,2018-03-05,129635204,Leia,"This is a comfortable, private place to stay in a wonderful neighborhood. The goats and sweet pups are a delightful addition to the experience."
12308357,156849773,2017-06-01,34967745,Craig,"Fantastic location (blocks to SoCo), and well designed room. Bill was friendly and helpful - highly recommended!"
57187,469507680,2019-06-14,14423662,Taylor,What a great space! We absolutely enjoyed our stay.
28640193,351145524,2018-11-21,37069743,Britton,"The Tiny Shiny lived up to the hype! Great value for the location in East Austin a couple of miles from downtown.  There is a heater and AC unit to regulate temperature, great WiFi, a lovely patio space (where the WiFi works), TV with movies, and functional kitchen. Drew and Danny were great hosts who ensured to satisfy our every need as guests. Highly recommended!"
28640193,1397204878449223108,2025-04-11,70212819,Haardt,Great guest
7859914,100681057,2016-09-10,54140912,Erich,"Great place to stay at a great price.   Clean, cozy, quiet  two bedroom that's been newly remodeled. Definitely an A+"
1880094,349186102,2018-11-16,167206310,Frida,outstanding place! perfect for a city stay
